policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
548244,FL,VOLUSIA COUNTY,0.000000,614101.937500,0.000000,0.000000,614101.937500,506118.250000,0.000000,0.000000,0.000000,0.000000,29.280730,-81.034940,Residential,Masonry,1
144354,FL,VOLUSIA COUNTY,0.000000,503015.031250,0.000000,0.000000,503015.031250,636213.437500,0.000000,0.000000,0.000000,0.000000,29.314547,-81.051186,Residential,Masonry,1
111513,FL,VOLUSIA COUNTY,0.000000,805378.875000,0.000000,0.000000,805378.875000,1337379.875000,0.000000,0.000000,0.000000,0.000000,29.314547,-81.051186,Residential,Masonry,1
106797,FL,VOLUSIA COUNTY,0.000000,1229797.750000,0.000000,1229797.750000,1229797.750000,1383227.375000,0.000000,0.000000,0.000000,0.000000,29.314547,-81.051186,Residential,Masonry,1
380644,FL,VOLUSIA COUNTY,0.000000,44383.679688,0.000000,0.000000,44383.679688,34896.218750,0.000000,0.000000,0.000000,0.000000,29.314547,-81.051186,Residential,Wood,1
522142,FL,VOLUSIA COUNTY,0.000000,392980.500000,0.000000,392980.500000,392980.500000,337943.593750,0.000000,0.000000,0.000000,0.000000,29.315650,-81.055170,Residential,Masonry,1
679150,FL,VOLUSIA COUNTY,0.000000,430891.562500,0.000000,0.000000,430891.562500,654881.062500,0.000000,0.000000,0.000000,0.000000,29.315190,-81.053700,Residential,Masonry,3
674448,FL,VOLUSIA COUNTY,0.000000,872096.312500,0.000000,0.000000,872096.312500,1116674.000000,0.000000,0.000000,0.000000,0.000000,29.323507,-81.055511,Residential,Masonry,1
624913,FL,VOLUSIA COUNTY,258537.593750,258537.593750,0.000000,0.000000,258537.593750,353612.718750,0.000000,0.000000,0.000000,0.000000,29.370916,-81.076996,Residential,Wood,1
111097,FL,VOLUSIA COUNTY,0.000000,701796.687500,0.000000,0.000000,701796.687500,966374.062500,0.000000,0.000000,0.000000,0.000000,29.354350,-81.069340,Residential,Masonry,1
568902,FL,VOLUSIA COUNTY,0.000000,868509.500000,0.000000,0.000000,868509.500000,972633.375000,0.000000,0.000000,0.000000,0.000000,29.320430,-81.054370,Residential,Masonry,1
204861,FL,VOLUSIA COUNTY,0.000000,3557655.000000,0.000000,0.000000,3557655.000000,4791200.500000,0.000000,0.000000,0.000000,0.000000,29.286770,-81.039520,Commercial,Reinforced Masonry,1
625408,FL,VOLUSIA COUNTY,0.000000,669240.000000,0.000000,0.000000,669240.000000,809536.125000,0.000000,33462.000000,0.000000,0.000000,29.286770,-81.039520,Residential,Masonry,1
781405,FL,VOLUSIA COUNTY,0.000000,360783.000000,0.000000,0.000000,360783.000000,298729.062500,0.000000,0.000000,0.000000,0.000000,29.286770,-81.039520,Residential,Masonry,1
431180,FL,VOLUSIA COUNTY,0.000000,708804.000000,0.000000,0.000000,708804.000000,1099610.125000,0.000000,35440.199219,0.000000,0.000000,29.286770,-81.039520,Residential,Masonry,1
698485,FL,VOLUSIA COUNTY,0.000000,395910.000000,0.000000,0.000000,395910.000000,464449.937500,0.000000,19795.500000,0.000000,0.000000,29.286770,-81.039520,Residential,Masonry,1
605133,FL,VOLUSIA COUNTY,0.000000,0.000000,53947.800781,0.000000,53947.800781,51343.199219,0.000000,0.000000,0.000000,0.000000,29.352827,-81.068237,Residential,Wood,1
725775,FL,VOLUSIA COUNTY,0.000000,0.000000,53947.800781,0.000000,53947.800781,41826.808594,0.000000,0.000000,0.000000,0.000000,29.364279,-81.073761,Residential,Wood,1
738050,FL,VOLUSIA COUNTY,0.000000,154034.468750,0.000000,0.000000,154034.468750,116758.898438,0.000000,0.000000,0.000000,0.000000,29.286091,-81.037025,Residential,Wood,1
623147,FL,VOLUSIA COUNTY,0.000000,152656.328125,0.000000,0.000000,152656.328125,206163.890625,0.000000,0.000000,0.000000,0.000000,29.286091,-81.037025,Residential,Wood,1
584199,FL,VOLUSIA COUNTY,0.000000,38132.281250,0.000000,0.000000,38132.281250,44395.121094,0.000000,0.000000,0.000000,0.000000,29.275780,-81.031580,Residential,Wood,1
477552,FL,VOLUSIA COUNTY,0.000000,15711.690430,0.000000,0.000000,15711.690430,12885.410156,0.000000,0.000000,0.000000,0.000000,29.288862,-81.047630,Residential,Wood,1
205174,FL,VOLUSIA COUNTY,0.000000,28056.599609,0.000000,0.000000,28056.599609,30651.830078,0.000000,0.000000,0.000000,0.000000,29.288862,-81.047630,Residential,Wood,1
920994,FL,VOLUSIA COUNTY,0.000000,1181392.625000,0.000000,0.000000,1181392.625000,1337681.375000,0.000000,0.000000,0.000000,0.000000,29.282510,-81.035650,Residential,Masonry,1
414411,FL,PUTNAM COUNTY,1730431.750000,1730431.750000,1730431.750000,1730431.750000,1730431.750000,2273870.500000,0.000000,0.000000,0.000000,0.000000,29.648470,-81.632440,Residential,Masonry,1
127443,FL,PUTNAM COUNTY,868872.625000,868872.625000,868872.625000,868872.625000,868872.625000,914610.062500,0.000000,0.000000,0.000000,0.000000,29.648470,-81.632440,Residential,Masonry,1
646252,FL,PUTNAM COUNTY,525780.000000,525780.000000,525780.000000,525780.000000,525780.000000,572584.437500,0.000000,0.000000,0.000000,0.000000,29.649670,-81.635380,Residential,Masonry,1
149370,FL,PUTNAM COUNTY,494964.000000,494964.000000,494964.000000,494964.000000,494964.000000,493310.812500,0.000000,0.000000,0.000000,0.000000,29.635850,-81.654780,Residential,Masonry,1
813832,FL,PUTNAM COUNTY,205200.000000,205200.000000,205200.000000,205200.000000,205200.000000,243797.296875,0.000000,0.000000,0.000000,0.000000,29.648470,-81.632440,Residential,Wood,1
757437,FL,PUTNAM COUNTY,186896.703125,186896.703125,186896.703125,186896.703125,186896.703125,251020.953125,0.000000,0.000000,0.000000,0.000000,29.630600,-81.650590,Residential,Wood,1
663669,FL,PUTNAM COUNTY,0.000000,10171.259766,0.000000,0.000000,10171.259766,9329.440430,0.000000,0.000000,0.000000,0.000000,29.639986,-81.653671,Residential,Wood,3
747742,FL,PUTNAM COUNTY,0.000000,1761477.250000,0.000000,1761477.250000,1761477.250000,2019731.000000,0.000000,0.000000,0.000000,0.000000,29.646260,-81.632930,Residential,Masonry,1
167170,FL,PUTNAM COUNTY,0.000000,405925.750000,0.000000,0.000000,405925.750000,550016.375000,0.000000,0.000000,0.000000,0.000000,29.646260,-81.632930,Residential,Masonry,1
755668,FL,PUTNAM COUNTY,0.000000,501165.718750,0.000000,0.000000,501165.718750,703271.812500,0.000000,0.000000,0.000000,0.000000,29.646260,-81.632930,Residential,Masonry,1
220765,FL,PUTNAM COUNTY,0.000000,806005.812500,0.000000,806005.812500,806005.812500,765399.250000,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Masonry,4
340423,FL,PUTNAM COUNTY,0.000000,86400.000000,0.000000,86400.000000,86400.000000,106626.070312,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
296409,FL,PUTNAM COUNTY,0.000000,86400.000000,0.000000,86400.000000,86400.000000,106030.078125,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
622541,FL,PUTNAM COUNTY,0.000000,17437.500000,0.000000,17437.500000,17437.500000,26645.630859,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
433965,FL,PUTNAM COUNTY,0.000000,3870.000000,0.000000,3870.000000,3870.000000,5487.419922,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
602037,FL,PUTNAM COUNTY,0.000000,990.000000,0.000000,990.000000,990.000000,1269.339966,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
112675,FL,PUTNAM COUNTY,0.000000,17437.500000,0.000000,17437.500000,17437.500000,21844.919922,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
734077,FL,PUTNAM COUNTY,0.000000,2826.000000,0.000000,2826.000000,2826.000000,3531.090088,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
175026,FL,PUTNAM COUNTY,0.000000,36000.000000,0.000000,36000.000000,36000.000000,36951.550781,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
726776,FL,PUTNAM COUNTY,0.000000,64800.000000,0.000000,64800.000000,64800.000000,104727.171875,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
421862,FL,PUTNAM COUNTY,0.000000,58950.000000,0.000000,58950.000000,58950.000000,82571.273438,0.000000,0.000000,0.000000,0.000000,29.648258,-81.678856,Residential,Wood,4
461685,FL,PUTNAM COUNTY,203967.000000,203967.000000,0.000000,0.000000,203967.000000,360507.593750,0.000000,0.000000,0.000000,0.000000,29.719780,-81.655445,Residential,Wood,3
398142,FL,PUTNAM COUNTY,0.000000,298861.875000,0.000000,0.000000,298861.875000,271937.125000,0.000000,0.000000,0.000000,0.000000,29.623680,-81.647685,Residential,Wood,3
567345,FL,PUTNAM COUNTY,0.000000,185754.156250,0.000000,0.000000,185754.156250,285140.062500,0.000000,0.000000,0.000000,0.000000,29.668800,-81.687300,Residential,Wood,4
104520,FL,PUTNAM COUNTY,0.000000,18391.500000,0.000000,0.000000,18391.500000,18556.839844,0.000000,0.000000,0.000000,0.000000,29.650980,-81.639380,Residential,Wood,4
918562,FL,PUTNAM COUNTY,0.000000,408291.312500,0.000000,0.000000,408291.312500,548057.625000,0.000000,0.000000,0.000000,0.000000,29.623680,-81.647685,Residential,Masonry,3
772923,FL,PUTNAM COUNTY,0.000000,58852.800781,0.000000,0.000000,58852.800781,78503.992188,0.000000,0.000000,0.000000,0.000000,29.623680,-81.647685,Residential,Wood,3
213524,FL,PUTNAM COUNTY,0.000000,91957.500000,0.000000,0.000000,91957.500000,98391.218750,0.000000,0.000000,0.000000,0.000000,29.623680,-81.647685,Residential,Wood,3
808555,FL,PUTNAM COUNTY,0.000000,22989.380859,0.000000,0.000000,22989.380859,23148.650391,0.000000,0.000000,0.000000,0.000000,29.668800,-81.687300,Residential,Wood,3
790581,FL,PUTNAM COUNTY,0.000000,496570.531250,0.000000,0.000000,496570.531250,665381.625000,0.000000,0.000000,0.000000,0.000000,29.644160,-81.632190,Residential,Masonry,1
433048,FL,PUTNAM COUNTY,0.000000,927851.187500,0.000000,0.000000,927851.187500,937872.000000,0.000000,0.000000,0.000000,0.000000,29.649185,-81.678925,Residential,Masonry,3
286938,FL,PUTNAM COUNTY,0.000000,45978.750000,0.000000,0.000000,45978.750000,65011.558594,0.000000,0.000000,0.000000,0.000000,29.643330,-81.649690,Residential,Wood,3
951072,FL,PUTNAM COUNTY,0.000000,45978.750000,0.000000,0.000000,45978.750000,52948.390625,0.000000,0.000000,0.000000,0.000000,29.648880,-81.639800,Residential,Wood,3
840638,FL,PUTNAM COUNTY,0.000000,22989.380859,0.000000,0.000000,22989.380859,23442.269531,0.000000,0.000000,0.000000,0.000000,29.668800,-81.687300,Residential,Wood,3
164554,FL,PUTNAM COUNTY,0.000000,32348.810547,0.000000,0.000000,32348.810547,42692.671875,0.000000,0.000000,0.000000,0.000000,29.648120,-81.691739,Residential,Wood,3
761176,FL,PUTNAM COUNTY,0.000000,95635.796875,0.000000,0.000000,95635.796875,84004.960938,0.000000,0.000000,0.000000,0.000000,29.648120,-81.691739,Residential,Wood,3
342057,FL,PUTNAM COUNTY,0.000000,26667.679688,0.000000,0.000000,26667.679688,20397.519531,0.000000,0.000000,0.000000,0.000000,29.648120,-81.691739,Residential,Wood,3
500699,FL,PUTNAM COUNTY,0.000000,42300.449219,0.000000,0.000000,42300.449219,42434.460938,0.000000,0.000000,0.000000,0.000000,29.668800,-81.687300,Residential,Wood,1
144162,FL,PUTNAM COUNTY,0.000000,22069.800781,0.000000,0.000000,22069.800781,19820.710938,0.000000,0.000000,0.000000,0.000000,29.656614,-81.637115,Residential,Wood,1
838308,FL,PUTNAM COUNTY,0.000000,70807.281250,0.000000,0.000000,70807.281250,55048.691406,0.000000,0.000000,0.000000,0.000000,29.656614,-81.637115,Residential,Wood,1
152466,FL,PUTNAM COUNTY,0.000000,177229.703125,0.000000,0.000000,177229.703125,217779.843750,0.000000,0.000000,0.000000,0.000000,29.656614,-81.637115,Residential,Wood,1
718667,FL,PUTNAM COUNTY,0.000000,480469.687500,0.000000,0.000000,480469.687500,684669.312500,0.000000,0.000000,0.000000,0.000000,29.656614,-81.637115,Residential,Masonry,1
843462,FL,PUTNAM COUNTY,0.000000,41380.878906,0.000000,0.000000,41380.878906,40106.761719,0.000000,0.000000,0.000000,0.000000,29.668800,-81.687300,Residential,Wood,4
694205,FL,PUTNAM COUNTY,0.000000,168282.234375,0.000000,0.000000,168282.234375,243756.984375,0.000000,0.000000,0.000000,0.000000,29.649403,-81.627617,Residential,Wood,1
586966,FL,PUTNAM COUNTY,0.000000,190352.031250,0.000000,0.000000,190352.031250,188455.359375,0.000000,0.000000,0.000000,0.000000,29.636320,-81.650030,Residential,Wood,4
407937,FL,PUTNAM COUNTY,0.000000,95635.796875,0.000000,0.000000,95635.796875,119726.460938,0.000000,0.000000,0.000000,0.000000,29.648120,-81.691739,Residential,Wood,3
135483,FL,PUTNAM COUNTY,0.000000,171684.656250,0.000000,0.000000,171684.656250,263478.937500,0.000000,0.000000,0.000000,0.000000,29.648120,-81.691739,Residential,Wood,3
953453,FL,PUTNAM COUNTY,0.000000,29426.400391,0.000000,0.000000,29426.400391,24578.900391,0.000000,0.000000,0.000000,0.000000,29.630730,-81.645530,Residential,Wood,1
968046,FL,PUTNAM COUNTY,0.000000,1379362.500000,0.000000,0.000000,1379362.500000,2349767.500000,0.000000,0.000000,0.000000,0.000000,29.648120,-81.691739,Residential,Masonry,3
327942,FL,PUTNAM COUNTY,0.000000,393578.125000,0.000000,0.000000,393578.125000,469696.125000,0.000000,0.000000,0.000000,0.000000,29.644260,-81.658030,Residential,Masonry,3
316579,FL,PUTNAM COUNTY,0.000000,733911.000000,0.000000,0.000000,733911.000000,799598.937500,0.000000,0.000000,0.000000,0.000000,29.648420,-81.640290,Residential,Masonry,1
120138,FL,PUTNAM COUNTY,0.000000,1146710.000000,0.000000,0.000000,1146710.000000,1507896.250000,0.000000,0.000000,0.000000,0.000000,29.648138,-81.640083,Residential,Masonry,1
602660,FL,PUTNAM COUNTY,0.000000,102826.882812,0.000000,0.000000,102826.882812,81594.359375,0.000000,0.000000,0.000000,0.000000,29.630730,-81.645530,Residential,Wood,1
320882,FL,PUTNAM COUNTY,0.000000,1077997.000000,0.000000,0.000000,1077997.000000,1397989.625000,0.000000,0.000000,0.000000,0.000000,29.643940,-81.675323,Residential,Masonry,3
897337,FL,PUTNAM COUNTY,0.000000,549440.125000,0.000000,0.000000,549440.125000,806127.562500,0.000000,0.000000,0.000000,0.000000,29.630140,-81.658020,Residential,Masonry,1
256496,FL,PUTNAM COUNTY,2478681.000000,2478681.000000,2478681.000000,2478681.000000,2478681.000000,2041640.000000,0.000000,0.000000,0.000000,0.000000,29.648205,-81.673668,Commercial,Reinforced Masonry,3
212427,FL,PUTNAM COUNTY,0.000000,6666685.500000,0.000000,0.000000,6666685.500000,6647698.500000,0.000000,0.000000,0.000000,0.000000,29.665490,-81.694320,Commercial,Reinforced Masonry,3
452606,FL,PUTNAM COUNTY,0.000000,336679.156250,0.000000,0.000000,336679.156250,429063.937500,0.000000,0.000000,0.000000,0.000000,29.665490,-81.694320,Residential,Wood,3
778202,FL,PUTNAM COUNTY,0.000000,1795622.250000,0.000000,0.000000,1795622.250000,2197437.750000,0.000000,0.000000,0.000000,0.000000,29.665490,-81.694320,Residential,Masonry,3
824106,FL,PUTNAM COUNTY,0.000000,1558375.625000,0.000000,0.000000,1558375.625000,1519659.375000,0.000000,0.000000,0.000000,0.000000,29.665490,-81.694320,Residential,Masonry,3
466187,FL,PUTNAM COUNTY,0.000000,249007.921875,0.000000,0.000000,249007.921875,390328.875000,0.000000,0.000000,0.000000,0.000000,29.665490,-81.694320,Residential,Wood,3
722185,FL,PUTNAM COUNTY,0.000000,7594.359863,0.000000,0.000000,7594.359863,6676.290039,0.000000,0.000000,0.000000,0.000000,29.665490,-81.694320,Residential,Wood,3
366703,FL,PUTNAM COUNTY,0.000000,149750.406250,0.000000,0.000000,149750.406250,246668.875000,0.000000,0.000000,0.000000,0.000000,29.656242,-81.641716,Residential,Wood,1
165387,FL,PUTNAM COUNTY,0.000000,183683.187500,0.000000,0.000000,183683.187500,199054.515625,0.000000,0.000000,0.000000,0.000000,29.656244,-81.641739,Residential,Wood,1
186827,FL,PUTNAM COUNTY,0.000000,183683.187500,0.000000,0.000000,183683.187500,178613.515625,0.000000,0.000000,0.000000,0.000000,29.655348,-81.642944,Residential,Wood,1
195618,FL,PUTNAM COUNTY,0.000000,149750.406250,0.000000,0.000000,149750.406250,232769.640625,0.000000,0.000000,0.000000,0.000000,29.656561,-81.642792,Residential,Wood,1
254168,FL,PUTNAM COUNTY,0.000000,183683.187500,0.000000,0.000000,183683.187500,292276.656250,0.000000,0.000000,0.000000,0.000000,29.654661,-81.643204,Residential,Wood,1
366391,FL,PUTNAM COUNTY,0.000000,183683.187500,0.000000,0.000000,183683.187500,298889.281250,0.000000,0.000000,0.000000,0.000000,29.655437,-81.643150,Residential,Wood,1
958924,FL,PUTNAM COUNTY,0.000000,149750.406250,0.000000,0.000000,149750.406250,162668.484375,0.000000,0.000000,0.000000,0.000000,29.655210,-81.643660,Residential,Wood,1
149130,FL,PUTNAM COUNTY,0.000000,149750.406250,0.000000,0.000000,149750.406250,227051.562500,0.000000,0.000000,0.000000,0.000000,29.656717,-81.645172,Residential,Wood,1
419661,FL,PUTNAM COUNTY,0.000000,149106.234375,0.000000,0.000000,149106.234375,214398.953125,0.000000,0.000000,0.000000,0.000000,29.658700,-81.642760,Residential,Wood,1
580558,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,100056.812500,0.000000,0.000000,0.000000,0.000000,29.658790,-81.643070,Residential,Wood,1
725030,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,166748.171875,0.000000,0.000000,0.000000,0.000000,29.657408,-81.643639,Residential,Wood,1
510264,FL,PUTNAM COUNTY,0.000000,149106.234375,0.000000,0.000000,149106.234375,126816.640625,0.000000,0.000000,0.000000,0.000000,29.658689,-81.643471,Residential,Wood,1
690281,FL,PUTNAM COUNTY,0.000000,123900.179688,0.000000,0.000000,123900.179688,133691.765625,0.000000,0.000000,0.000000,0.000000,29.657536,-81.643562,Residential,Wood,1
153307,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,90395.898438,0.000000,0.000000,0.000000,0.000000,29.657801,-81.644806,Residential,Wood,1
139404,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,88636.210938,0.000000,0.000000,0.000000,0.000000,29.657694,-81.644661,Residential,Wood,1
369596,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,171993.343750,0.000000,0.000000,0.000000,0.000000,29.657696,-81.644684,Residential,Wood,1
457400,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,112411.562500,0.000000,0.000000,0.000000,0.000000,29.657430,-81.646590,Residential,Wood,1
948366,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,126895.976562,0.000000,0.000000,0.000000,0.000000,29.657841,-81.645790,Residential,Wood,1
789551,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,132485.062500,0.000000,0.000000,0.000000,0.000000,29.656874,-81.646004,Residential,Wood,1
686031,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,133892.812500,0.000000,0.000000,0.000000,0.000000,29.656874,-81.645981,Residential,Wood,1
387678,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,171087.859375,0.000000,0.000000,0.000000,0.000000,29.657663,-81.644974,Residential,Wood,1
802100,FL,PUTNAM COUNTY,0.000000,149750.406250,0.000000,0.000000,149750.406250,137226.781250,0.000000,0.000000,0.000000,0.000000,29.656715,-81.644890,Residential,Wood,1
711864,FL,PUTNAM COUNTY,0.000000,149106.234375,0.000000,0.000000,149106.234375,126703.023438,0.000000,0.000000,0.000000,0.000000,29.656881,-81.645004,Residential,Wood,1
600326,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,121950.820312,0.000000,0.000000,0.000000,0.000000,29.657660,-81.644951,Residential,Wood,1
558889,FL,PUTNAM COUNTY,0.000000,149750.406250,0.000000,0.000000,149750.406250,147378.656250,0.000000,0.000000,0.000000,0.000000,29.656607,-81.644943,Residential,Wood,1
845140,FL,PUTNAM COUNTY,0.000000,149750.406250,0.000000,0.000000,149750.406250,173554.125000,0.000000,0.000000,0.000000,0.000000,29.656652,-81.644241,Residential,Wood,1
920836,FL,PUTNAM COUNTY,0.000000,108622.796875,0.000000,0.000000,108622.796875,151778.421875,0.000000,0.000000,0.000000,0.000000,29.656721,-81.643906,Residential,Wood,1
719430,FL,PUTNAM COUNTY,0.000000,149380.062500,0.000000,0.000000,149380.062500,233265.937500,0.000000,0.000000,0.000000,0.000000,29.655027,-81.651352,Residential,Wood,1
934454,FL,PUTNAM COUNTY,0.000000,149380.062500,0.000000,0.000000,149380.062500,110586.656250,0.000000,0.000000,0.000000,0.000000,29.655144,-81.653252,Residential,Wood,1
868012,FL,PUTNAM COUNTY,0.000000,149380.062500,0.000000,0.000000,149380.062500,189222.703125,0.000000,0.000000,0.000000,0.000000,29.655132,-81.653252,Residential,Wood,1
246333,FL,PUTNAM COUNTY,0.000000,149380.062500,0.000000,0.000000,149380.062500,131551.546875,0.000000,0.000000,0.000000,0.000000,29.653715,-81.652802,Residential,Wood,1
731771,FL,PUTNAM COUNTY,0.000000,149380.062500,0.000000,0.000000,149380.062500,160785.234375,0.000000,0.000000,0.000000,0.000000,29.654900,-81.653389,Residential,Wood,1
253166,FL,PUTNAM COUNTY,0.000000,158840.734375,0.000000,0.000000,158840.734375,155905.046875,0.000000,0.000000,0.000000,0.000000,29.653948,-81.652641,Residential,Wood,1
667946,FL,PUTNAM COUNTY,0.000000,158840.734375,0.000000,0.000000,158840.734375,180854.796875,0.000000,0.000000,0.000000,0.000000,29.653891,-81.652649,Residential,Wood,1
793474,FL,PUTNAM COUNTY,0.000000,149380.062500,0.000000,0.000000,149380.062500,211436.125000,0.000000,0.000000,0.000000,0.000000,29.653639,-81.652596,Residential,Wood,1
633596,FL,PUTNAM COUNTY,0.000000,158840.734375,0.000000,0.000000,158840.734375,232453.265625,0.000000,0.000000,0.000000,0.000000,29.653595,-81.651855,Residential,Wood,1
717023,FL,PUTNAM COUNTY,0.000000,103795.937500,0.000000,0.000000,103795.937500,175631.453125,0.000000,0.000000,0.000000,0.000000,29.653469,-81.650986,Residential,Wood,1
983699,FL,PUTNAM COUNTY,0.000000,103795.937500,0.000000,0.000000,103795.937500,164318.109375,0.000000,0.000000,0.000000,0.000000,29.653503,-81.650681,Residential,Wood,1
114645,FL,PUTNAM COUNTY,0.000000,149380.062500,0.000000,0.000000,149380.062500,255547.453125,0.000000,0.000000,0.000000,0.000000,29.654484,-81.651596,Residential,Wood,1
556597,FL,PUTNAM COUNTY,0.000000,103795.937500,0.000000,0.000000,103795.937500,93344.109375,0.000000,0.000000,0.000000,0.000000,29.654224,-81.651550,Residential,Wood,1
893888,FL,PUTNAM COUNTY,0.000000,103795.937500,0.000000,0.000000,103795.937500,91995.593750,0.000000,0.000000,0.000000,0.000000,29.654152,-81.650734,Residential,Wood,3
700728,FL,PUTNAM COUNTY,0.000000,106318.789062,0.000000,0.000000,106318.789062,86764.640625,0.000000,0.000000,0.000000,0.000000,29.653353,-81.650093,Residential,Wood,1
699131,FL,PUTNAM COUNTY,0.000000,135538.062500,0.000000,0.000000,135538.062500,132481.000000,0.000000,0.000000,0.000000,0.000000,29.652821,-81.650078,Residential,Wood,1
753170,FL,PUTNAM COUNTY,0.000000,135538.062500,0.000000,0.000000,135538.062500,139050.656250,0.000000,0.000000,0.000000,0.000000,29.653440,-81.649223,Residential,Wood,1
425028,FL,PUTNAM COUNTY,0.000000,106318.789062,0.000000,0.000000,106318.789062,144071.531250,0.000000,0.000000,0.000000,0.000000,29.653467,-81.649216,Residential,Wood,1
790428,FL,PUTNAM COUNTY,0.000000,135538.062500,0.000000,0.000000,135538.062500,221849.500000,0.000000,0.000000,0.000000,0.000000,29.654327,-81.649849,Residential,Wood,1
811636,FL,PUTNAM COUNTY,0.000000,208956.562500,0.000000,0.000000,208956.562500,162986.125000,0.000000,0.000000,0.000000,0.000000,29.634375,-81.655594,Residential,Wood,1
611934,FL,PUTNAM COUNTY,0.000000,224890.453125,0.000000,0.000000,224890.453125,406523.250000,0.000000,0.000000,0.000000,0.000000,29.635240,-81.656240,Residential,Wood,1
637270,FL,PUTNAM COUNTY,0.000000,16462.490234,0.000000,0.000000,16462.490234,19231.910156,0.000000,0.000000,0.000000,0.000000,29.635240,-81.656240,Residential,Wood,1
651817,FL,PUTNAM COUNTY,0.000000,141482.687500,0.000000,0.000000,141482.687500,168967.687500,0.000000,0.000000,0.000000,0.000000,29.652160,-81.656450,Residential,Wood,1
422181,FL,PUTNAM COUNTY,0.000000,94863.851562,0.000000,0.000000,94863.851562,74572.093750,0.000000,0.000000,0.000000,0.000000,29.651793,-81.657089,Residential,Wood,1
665319,FL,PUTNAM COUNTY,0.000000,111843.703125,0.000000,0.000000,111843.703125,158421.015625,0.000000,0.000000,0.000000,0.000000,29.651785,-81.656837,Residential,Wood,1
639782,FL,PUTNAM COUNTY,0.000000,94863.851562,0.000000,0.000000,94863.851562,154454.656250,0.000000,0.000000,0.000000,0.000000,29.650745,-81.656914,Residential,Wood,1
746587,FL,PUTNAM COUNTY,0.000000,94863.851562,0.000000,0.000000,94863.851562,147864.281250,0.000000,0.000000,0.000000,0.000000,29.650862,-81.657066,Residential,Wood,1
776621,FL,PUTNAM COUNTY,0.000000,94863.851562,0.000000,0.000000,94863.851562,130722.382812,0.000000,0.000000,0.000000,0.000000,29.650860,-81.657089,Residential,Wood,1
896823,FL,PUTNAM COUNTY,0.000000,170983.640625,0.000000,0.000000,170983.640625,146768.078125,0.000000,0.000000,0.000000,0.000000,29.652468,-81.644852,Residential,Wood,1
413367,FL,PUTNAM COUNTY,0.000000,111697.796875,0.000000,0.000000,111697.796875,111653.132812,0.000000,0.000000,0.000000,0.000000,29.652481,-81.644852,Residential,Wood,1
528932,FL,PUTNAM COUNTY,0.000000,111697.796875,0.000000,0.000000,111697.796875,121277.007812,0.000000,0.000000,0.000000,0.000000,29.652489,-81.644852,Residential,Wood,1
116190,FL,PUTNAM COUNTY,0.000000,111697.796875,0.000000,0.000000,111697.796875,113699.210938,0.000000,0.000000,0.000000,0.000000,29.652494,-81.644852,Residential,Wood,1
269195,FL,PUTNAM COUNTY,0.000000,149669.593750,0.000000,0.000000,149669.593750,173921.312500,0.000000,0.000000,0.000000,0.000000,29.652502,-81.644844,Residential,Wood,1
518592,FL,PUTNAM COUNTY,0.000000,149669.593750,0.000000,0.000000,149669.593750,202184.937500,0.000000,0.000000,0.000000,0.000000,29.652672,-81.643654,Residential,Wood,1
731173,FL,PUTNAM COUNTY,0.000000,37142.449219,0.000000,0.000000,37142.449219,33490.601562,0.000000,0.000000,0.000000,0.000000,29.654341,-81.650597,Residential,Wood,3
986389,FL,PUTNAM COUNTY,0.000000,163849.406250,0.000000,0.000000,163849.406250,232378.109375,0.000000,0.000000,0.000000,0.000000,29.651190,-81.680885,Residential,Wood,1
